county_name,"house totalvotes, 2020","house dem votecount, 2020","house rep votecount, 2020",dem_pct_house_2020,rep_pct_house_2020,state,"house totalvotes, 2024","house dem votecount, 2024","house rep votecount, 2024"
bradley,3610.0,1124.0,2398.0,0.3113573407202216,0.6642659279778393,arkansas,3120.0,857.0,2263.0
bradley,43335.0,9971.0,33123.0,0.23009115034037153,0.7643475250951887,tennessee,46153.0,8487.0,36287.0
branch,20152.0,5929.0,14223.0,0.2942139737991266,0.7057860262008734,michigan,20679.0,5103.0,15266.0
brantley,7411.0,662.0,6749.0,0.08932667656186749,0.9106733234381325,georgia,8244.0,641.0,7603.0
braxton,5358.0,1898.0,3460.0,0.3542366554684584,0.6457633445315416,west virginia,4988.0,1346.0,3435.0
brazoria,151716.0,57662.0,89577.0,0.3800653853252129,0.5904255319148937,texas,149265.0,66715.0,82550.0
brazos,82370.0,31778.0,47336.0,0.38579579944154424,0.5746752458419327,texas,90331.0,30413.0,57190.0
breathitt,5573.0,1145.0,4428.0,0.20545487170285304,0.794545128297147,kentucky,3980.0,0.0,3980.0
breckinridge,9991.0,1909.0,7821.0,0.19107196476829147,0.7828045240716645,kentucky,9895.0,1906.0,7989.0
bremer,14046.0,6036.0,8000.0,0.42973088423750533,0.5695571693008685,iowa,14239.0,5034.0,9016.0
brevard,363124.0,139769.0,215686.0,0.3849070840814708,0.5939734085326225,florida,353188.0,136014.0,217174.0
brewster,4769.0,2249.0,2382.0,0.47158733487104215,0.49947578108618157,texas,4374.0,1790.0,2584.0
briscoe,724.0,77.0,637.0,0.106353591160221,0.8798342541436464,texas,650.0,0.0,650.0
bristol,281364.0,145651.0,115347.0,0.5176603972078873,0.40995649763295944,massachusetts,217140.0,173278.0,40756.0
bristol,26249.0,18038.0,,0.6871880833555564,,rhode island,27043.0,17098.0,8553.0
bristol city,6432.0,,6062.0,,0.9424751243781094,virginia,,,
broadwater,4085.0,935.0,3150.0,0.22888616891064872,0.7711138310893513,montana,4719.0,886.0,3833.0
bronx,411791.0,347295.0,46158.0,0.8433768586491691,0.11209084219907671,new york,309397.0,235849.0,72496.0
brooke,10260.0,3128.0,7132.0,0.3048732943469786,0.6951267056530215,west virginia,9163.0,2411.0,6752.0
brookings,13532.0,,10741.0,,0.7937481525273425,south dakota,14777.0,4644.0,10133.0
brooks,6829.0,2602.0,4227.0,0.38102211158295507,0.6189778884170449,georgia,6943.0,2344.0,4599.0
brooks,2363.0,1553.0,784.0,0.6572154041472704,0.331781633516716,texas,2272.0,1290.0,982.0
broome,93472.0,45564.0,34494.0,0.4874614857925368,0.3690302978432044,new york,88588.0,45157.0,43275.0
broomfield,45227.0,26935.0,16887.0,0.5955513299577686,0.37338315607933314,colorado,44879.0,27650.0,15912.0
broward,964423.0,608589.0,322619.0,0.6310394920071379,0.33452022608336796,florida,639649.0,356215.0,283390.0
brown,2545.0,384.0,2103.0,0.15088408644400786,0.8263261296660118,illinois,2121.0,0.0,2109.0
brown,8865.0,2831.0,5643.0,0.31934574168076707,0.6365482233502539,indiana,8551.0,2701.0,5506.0
brown,4416.0,1162.0,3074.0,0.26313405797101447,0.6961050724637681,kansas,4131.0,1079.0,2861.0
brown,14488.0,,8585.0,,0.5925593594699061,minnesota,14344.0,3888.0,10447.0
brown,1639.0,129.0,1461.0,0.0787065283709579,0.8913971934106162,nebraska,1601.0,154.0,1447.0
brown,20679.0,3980.0,16698.0,0.19246578654673824,0.8074858552154359,ohio,20350.0,3875.0,16475.0
brown,16547.0,,13706.0,,0.8283072460264701,south dakota,16727.0,4753.0,11974.0
brown,15632.0,1911.0,13470.0,0.12224923234390993,0.8616939611054247,texas,15047.0,0.0,15047.0
brown,142448.0,55344.0,87044.0,0.3885207233516792,0.6110580703133776,wisconsin,144407.0,67646.0,76656.0
brule,2411.0,,2073.0,,0.8598092077975944,south dakota,2407.0,526.0,1881.0
brunswick,88371.0,31285.0,56962.0,0.35401885233843683,0.6445779724117641,north carolina,106880.0,37303.0,69577.0
brunswick,7864.0,4580.0,3279.0,0.5824008138351984,0.41696337741607326,virginia,7625.0,4215.0,3406.0
bryan,20902.0,6135.0,14767.0,0.29351258252798773,0.7064874174720123,georgia,24219.0,6815.0,17404.0
bryan,15869.0,3256.0,12133.0,0.2051799105173609,0.7645724368265171,oklahoma,17601.0,3427.0,13437.0
buchanan,10664.0,4481.0,6180.0,0.42019879969992496,0.5795198799699925,iowa,10523.0,3573.0,6720.0
buchanan,36190.0,11659.0,23523.0,0.3221608179054988,0.6499861840287372,missouri,35172.0,11175.0,23110.0
buchanan,8494.0,,8255.0,,0.9718624911702378,virginia,9087.0,1471.0,7598.0
buckingham,8050.0,3595.0,4438.0,0.446583850931677,0.551304347826087,virginia,7718.0,2841.0,4843.0
bucks,392744.0,167513.0,225231.0,0.4265195649074206,0.5734804350925794,pennsylvania,393163.0,170470.0,222693.0
buena vista,7734.0,3016.0,4698.0,0.38996638220843033,0.6074476338246703,iowa,6870.0,2209.0,4635.0
buena vista city,2751.0,683.0,2061.0,0.24827335514358415,0.7491821155943293,virginia,,,
buffalo,23149.0,4673.0,17477.0,0.20186617132489523,0.7549786167869023,nebraska,23157.0,5178.0,17979.0
buffalo,502.0,,306.0,,0.6095617529880478,south dakota,457.0,240.0,217.0
buffalo,7743.0,3457.0,4282.0,0.44646777734728144,0.5530156270179517,wisconsin,7924.0,3095.0,4820.0
bullitt,41284.0,9769.0,30284.0,0.2366292025966476,0.733552950295514,kentucky,42325.0,10038.0,32287.0
bulloch,29502.0,10689.0,18813.0,0.36231441936139924,0.6376855806386008,georgia,31989.0,10607.0,21382.0
bullock,4632.0,3348.0,1150.0,0.7227979274611399,0.24827288428324698,alabama,4101.0,2996.0,1105.0
buncombe,159225.0,92938.0,60429.0,0.5836897472130633,0.37951954780970326,north carolina,155878.0,95289.0,60589.0
bureau,17607.0,5749.0,11541.0,0.32651786221389223,0.6554779349122508,illinois,14130.0,2782.0,11348.0
burke,10432.0,4959.0,5473.0,0.47536426380368096,0.524635736196319,georgia,10782.0,4538.0,6244.0
burke,43888.0,12896.0,30222.0,0.2938388625592417,0.6886164783084214,north carolina,44890.0,13316.0,31574.0
burke,1134.0,,977.0,,0.8615520282186949,north dakota,1037.0,148.0,880.0
burleigh,49876.0,,36122.0,,0.7242361055417436,north dakota,51041.0,13465.0,37214.0
burleson,8440.0,1704.0,6585.0,0.2018957345971564,0.7802132701421801,texas,9201.0,1528.0,7502.0
burlington,256699.0,159307.0,95176.0,0.6205984440921078,0.37076887716742174,new jersey,218438.0,126495.0,87976.0
burnet,24249.0,5183.0,18576.0,0.21374077281537382,0.7660522083384882,texas,27593.0,5546.0,22047.0
burnett,9996.0,3499.0,6497.0,0.35004001600640255,0.6499599839935974,wisconsin,10607.0,3447.0,7160.0
burt,3655.0,893.0,2657.0,0.24432284541723667,0.7269493844049247,nebraska,3381.0,809.0,2572.0
butler,9526.0,3893.0,5437.0,0.4086710056686962,0.5707537266428722,alabama,8434.0,3301.0,5127.0
butler,7584.0,2413.0,5157.0,0.3181698312236287,0.6799841772151899,iowa,7842.0,1905.0,5823.0
butler,32260.0,8586.0,23674.0,0.2661500309981401,0.7338499690018598,kansas,31074.0,7978.0,23096.0
butler,6074.0,818.0,5137.0,0.13467237405334212,0.8457359236088245,kentucky,5902.0,845.0,5057.0
butler,17815.0,3154.0,14372.0,0.17704181869211338,0.8067358967162503,missouri,17569.0,2892.0,14394.0
butler,4454.0,781.0,3585.0,0.1753480017961383,0.8048944768747194,nebraska,4475.0,738.0,3737.0
butler,180191.0,64380.0,115747.0,0.3572875448829298,0.6423572764455494,ohio,174117.0,62306.0,111811.0
butler,111895.0,35629.0,76266.0,0.31841458510210463,0.6815854148978954,pennsylvania,119822.0,36777.0,83045.0
butte,102041.0,52112.0,49929.0,0.5106966807459746,0.4893033192540253,california,92676.0,41716.0,50960.0
butte,1394.0,173.0,1159.0,0.12410329985652797,0.8314203730272597,idaho,1435.0,155.0,1147.0
butte,4649.0,,3977.0,,0.8554527855452786,south dakota,4904.0,838.0,4066.0
butts,11432.0,3112.0,8320.0,0.2722183344996501,0.72778166550035,georgia,12721.0,2991.0,9730.0
cabarrus,115379.0,50857.0,64522.0,0.44078211806307904,0.5592178819369209,north carolina,109517.0,29744.0,64645.0
cabell,36269.0,14525.0,21744.0,0.4004797485455899,0.5995202514544101,west virginia,34225.0,10706.0,21776.0
cache,54292.0,16031.0,38148.0,0.29527370514993,0.7026449568997274,utah,58977.0,14324.0,42080.0
caddo,98741.0,47262.0,51479.0,0.47864615509261604,0.521353844907384,louisiana,86729.0,24965.0,46812.0
caddo,9806.0,2460.0,7346.0,0.2508668162349582,0.7491331837650418,oklahoma,0.0,0.0,0.0
calaveras,26896.0,10333.0,16563.0,0.3841835217132659,0.6158164782867341,california,25803.0,8758.0,17045.0
calcasieu,79193.0,24781.0,52229.0,0.3129190711300241,0.6595153612061672,louisiana,77273.0,12749.0,54610.0
caldwell,6355.0,1407.0,4948.0,0.22140047206923683,0.7785995279307631,kentucky,6133.0,1263.0,4870.0
caldwell,4441.0,641.0,3800.0,0.14433686106732718,0.8556631389326729,louisiana,4189.0,380.0,3608.0
caldwell,4603.0,768.0,3693.0,0.16684770801651097,0.8023028459700196,missouri,4622.0,748.0,3719.0
caldwell,42067.0,9823.0,31549.0,0.23350845080466875,0.7499702854969453,north carolina,42754.0,9828.0,32926.0
caldwell,14849.0,6708.0,7725.0,0.4517475924304667,0.5202370530002021,texas,15219.0,6860.0,8359.0
caledonia,16334.0,9319.0,5486.0,0.5705277335618955,0.3358638422921513,vermont,15789.0,8291.0,5800.0
calhoun,51145.0,14389.0,36137.0,0.28133737413236876,0.7065597810147619,alabama,38494.0,0.0,37429.0
calhoun,2147.0,457.0,1649.0,0.2128551467163484,0.768048439683279,arkansas,2019.0,359.0,1660.0
calhoun,6564.0,,5662.0,,0.8625837903717246,florida,6351.0,921.0,5430.0
calhoun,2159.0,1465.0,694.0,0.6785548865215377,0.3214451134784623,georgia,2029.0,1316.0,713.0
calhoun,2691.0,659.0,2032.0,0.24489037532515792,0.7551096246748421,illinois,0.0,0.0,0.0
calhoun,5059.0,1570.0,3473.0,0.31033801146471635,0.6864993081636687,iowa,4798.0,1244.0,3541.0
calhoun,64608.0,29133.0,35474.0,0.4509193907875186,0.5490651312530956,michigan,66322.0,26520.0,38476.0
calhoun,6392.0,1628.0,4764.0,0.2546933667083855,0.7453066332916145,mississippi,5944.0,1472.0,4472.0
calhoun,8277.0,4016.0,4177.0,0.4851999516733116,0.5046514437598164,south carolina,7744.0,3334.0,4211.0
calhoun,7694.0,1955.0,5647.0,0.2540940992981544,0.7339485313231089,texas,7612.0,1746.0,5866.0
calhoun,2767.0,850.0,1917.0,0.30719190458980844,0.6928080954101915,west virginia,2636.0,571.0,1882.0
callahan,6613.0,653.0,5840.0,0.09874489641615,0.8831090276727658,texas,6446.0,0.0,6356.0
callaway,20810.0,4974.0,15349.0,0.23901970206631426,0.737578087457953,missouri,20742.0,5724.0,13994.0
calloway,17285.0,5341.0,11944.0,0.3089962395140295,0.6910037604859705,kentucky,16789.0,4905.0,11884.0
calumet,30444.0,10303.0,20138.0,0.3384246485350151,0.6614768098804362,wisconsin,32075.0,12750.0,19308.0
calvert,48197.0,21928.0,26201.0,0.4549660767267672,0.543623047077619,maryland,52577.0,24613.0,27868.0
camas,662.0,114.0,518.0,0.17220543806646527,0.7824773413897281,idaho,695.0,127.0,501.0
cambria,69781.0,22314.0,47467.0,0.31977185766899296,0.680228142331007,pennsylvania,70002.0,20586.0,49416.0
camden,22935.0,7715.0,15220.0,0.3363854371048616,0.6636145628951384,georgia,25747.0,7637.0,18110.0
camden,24339.0,4931.0,18922.0,0.20259665557335962,0.7774353917580837,missouri,24597.0,5223.0,18616.0
camden,261846.0,173168.0,88587.0,0.6613352886811332,0.33831717879975254,new jersey,237171.0,145494.0,85323.0
camden,5736.0,1467.0,4269.0,0.2557531380753138,0.7442468619246861,north carolina,6178.0,1481.0,4493.0
cameron,3850.0,334.0,3454.0,0.08675324675324675,0.8971428571428571,louisiana,3272.0,158.0,2963.0
cameron,2417.0,556.0,1861.0,0.2300372362432768,0.7699627637567232,pennsylvania,2156.0,453.0,1703.0
cameron,111855.0,68852.0,39961.0,0.6155469134146887,0.35725716329176166,texas,114303.0,57424.0,56879.0
camp,4959.0,1315.0,3575.0,0.2651744303286953,0.7209114740875177,texas,4248.0,0.0,4248.0
campbell,48312.0,18745.0,29567.0,0.3879988408676933,0.6120011591323067,kentucky,33887.0,0.0,33467.0
campbell,854.0,,790.0,,0.9250585480093677,south dakota,809.0,105.0,704.0
campbell,13830.0,2103.0,11430.0,0.15206073752711496,0.8264642082429501,tennessee,14764.0,2127.0,12438.0
campbell,29599.0,9269.0,20221.0,0.3131524713672759,0.6831649717895875,virginia,30925.0,7642.0,23042.0
campbell,19735.0,1713.0,15732.0,0.086800101342792,0.7971624018241703,wyoming,17658.0,1700.0,15058.0
canadian,61363.0,15244.0,45737.0,0.2484233169825465,0.7453514332741228,oklahoma,41100.0,12576.0,28524.0
candler,4319.0,1175.0,3144.0,0.2720537161379949,0.7279462838620051,georgia,4471.0,1064.0,3407.0
cannon,5951.0,1111.0,4702.0,0.1866913123844732,0.7901193076793817,tennessee,6263.0,1049.0,5214.0
canyon,88843.0,25367.0,60042.0,0.28552615287642247,0.6758213927940299,idaho,96603.0,23594.0,69017.0
cape girardeau,39803.0,10036.0,29028.0,0.25214179835690775,0.7292917619274929,missouri,39306.0,9496.0,28911.0
cape may,57084.0,21899.0,34627.0,0.38362763646555953,0.6065972952140705,new jersey,52735.0,19155.0,33347.0
carbon,7055.0,2590.0,4465.0,0.36711552090715804,0.632884479092842,montana,7233.0,2314.0,4919.0
carbon,32995.0,10768.0,22227.0,0.3263524776481285,0.6736475223518715,pennsylvania,34427.0,11614.0,22813.0
carbon,8940.0,2065.0,6595.0,0.23098434004474272,0.7376957494407159,utah,9154.0,2410.0,6744.0
carbon,6706.0,1337.0,4644.0,0.19937369519832984,0.692514166418133,wyoming,6200.0,1088.0,4703.0
caribou,3159.0,331.0,2682.0,0.10477999366888256,0.8490028490028491,idaho,3382.0,338.0,2758.0
carlisle,2607.0,446.0,2161.0,0.17107786728039892,0.828922132719601,kentucky,2593.0,396.0,2197.0
carlton,20205.0,,10243.0,,0.506953724325662,minnesota,20291.0,9667.0,10599.0
caroline,15446.0,4729.0,10691.0,0.30616340800207176,0.6921533082998834,maryland,15918.0,4341.0,11082.0
caroline,15968.0,6954.0,8992.0,0.43549599198396793,0.56312625250501,virginia,17278.0,7688.0,9562.0
carroll,11702.0,3813.0,7588.0,0.3258417364553068,0.648436164758161,arkansas,11308.0,3404.0,7407.0
carroll,53072.0,15038.0,38034.0,0.28335091950557734,0.7166490804944227,georgia,59554.0,16912.0,42642.0
carroll,8096.0,3300.0,4682.0,0.4076086956521739,0.5783102766798419,illinois,7757.0,2926.0,4831.0
carroll,9434.0,2255.0,7179.0,0.23902904388382445,0.7609709561161755,indiana,9172.0,1895.0,6908.0
carroll,10594.0,3805.0,6768.0,0.3591655654143855,0.6388521804795168,iowa,10410.0,2785.0,7610.0
carroll,4053.0,1181.0,2872.0,0.2913890944979028,0.7086109055020973,kentucky,3163.0,0.0,3154.0
carroll,95906.0,33142.0,62637.0,0.34556753487790126,0.6531082518299168,maryland,99081.0,35883.0,60753.0
carroll,5604.0,1923.0,3681.0,0.3431477516059957,0.6568522483940042,mississippi,5196.0,1579.0,3617.0
carroll,4466.0,639.0,3772.0,0.1430810568741603,0.8446036721898791,missouri,4423.0,609.0,3722.0
carroll,32604.0,15909.0,16082.0,0.48794626426205373,0.4932523616734143,new hampshire,33895.0,17396.0,16483.0
carroll,13613.0,3107.0,10506.0,0.22823771394990083,0.7717622860500992,ohio,13074.0,3065.0,10009.0
carroll,11351.0,2196.0,8888.0,0.19346313100167387,0.7830147123601445,tennessee,11568.0,1872.0,9414.0
carroll,13351.0,,12912.0,,0.9671185678975358,virginia,15877.0,2879.0,12984.0
carson,3107.0,306.0,2731.0,0.0984872867718056,0.878982941744448,texas,2704.0,0.0,2704.0
carson city,29222.0,11662.0,16825.0,0.3990828827595647,0.575764834713572,nevada,,,
carter,11260.0,2754.0,8506.0,0.24458259325044404,0.7554174067495559,kentucky,9200.0,0.0,9200.0
carter,2805.0,392.0,2378.0,0.13975044563279856,0.8477718360071301,missouri,2797.0,351.0,2418.0
carter,854.0,96.0,758.0,0.11241217798594848,0.8875878220140515,montana,839.0,65.0,774.0
carter,19402.0,4163.0,14716.0,0.21456550871044222,0.7584785073703741,oklahoma,19287.0,3837.0,14133.0
carter,23335.0,4483.0,18130.0,0.19211484893936148,0.7769445039640026,tennessee,23170.0,3844.0,18705.0
carteret,40163.0,10768.0,29395.0,0.2681074620919752,0.7318925379080248,north carolina,40905.0,0.0,34816.0
carver,64934.0,,37752.0,,0.5813903348014907,minnesota,67094.0,28637.0,38401.0
cascade,39767.0,17043.0,22724.0,0.42857142857142855,0.5714285714285714,montana,36847.0,13725.0,23122.0
casey,7066.0,788.0,6278.0,0.11151995471270874,0.8884800452872913,kentucky,6992.0,715.0,6277.0
cass,5358.0,1301.0,3903.0,0.24281448301605077,0.7284434490481523,illinois,4265.0,0.0,4265.0
cass,14920.0,4684.0,10236.0,0.313941018766756,0.6860589812332439,indiana,13999.0,3559.0,9795.0
cass,7033.0,2210.0,4626.0,0.3142329020332717,0.6577562917673824,iowa,6794.0,1928.0,4850.0
cass,25795.0,7811.0,16744.0,0.3028106222136073,0.6491180461329715,michigan,27196.0,8354.0,18446.0
cass,18009.0,,11202.0,,0.6220223221722472,minnesota,18887.0,6126.0,12746.0
cass,56615.0,17050.0,38185.0,0.30115693720745385,0.6744678972003886,missouri,58093.0,17555.0,39204.0
cass,14968.0,4145.0,10350.0,0.27692410475681456,0.6914751469802245,nebraska,15125.0,4315.0,10810.0
cass,84535.0,,46877.0,,0.5545277104158041,north dakota,89231.0,38349.0,50662.0
cass,13530.0,2623.0,10575.0,0.19386548410938656,0.7815964523281597,texas,11505.0,0.0,11505.0
cassia,9484.0,1149.0,7810.0,0.12115141290594686,0.8234921973850696,idaho,9207.0,1161.0,7158.0
castro,2012.0,399.0,1588.0,0.19831013916500995,0.7892644135188867,texas,1907.0,0.0,1534.0
caswell,11819.0,4828.0,6991.0,0.4084947965140875,0.5915052034859125,north carolina,11594.0,4440.0,7154.0
catahoula,4540.0,1122.0,3418.0,0.24713656387665198,0.752863436123348,louisiana,4102.0,769.0,3127.0
catawba,82683.0,24758.0,57793.0,0.2994327733633274,0.6989707678724768,north carolina,85598.0,24424.0,58213.0
catoosa,31442.0,6676.0,24766.0,0.2123274600852363,0.7876725399147637,georgia,34285.0,9349.0,24936.0
catron,2241.0,619.0,1631.0,0.27621597501115575,0.7278000892458724,new mexico,2288.0,612.0,1676.0
cattaraugus,35014.0,10178.0,19743.0,0.2906837265093962,0.5638601702176272,new york,32312.0,8828.0,23453.0
cavalier,1992.0,,1548.0,,0.7771084337349398,north dakota,1957.0,472.0,1479.0
cayuga,35894.0,12679.0,19242.0,0.3532345238758567,0.53607845322338,new york,34318.0,14399.0,19887.0
cecil,46029.0,16042.0,29918.0,0.3485194116752482,0.6499815333811293,maryland,50719.0,16171.0,32647.0
cedar,10180.0,4629.0,5534.0,0.45471512770137523,0.543614931237721,iowa,10413.0,4460.0,5943.0
cedar,6903.0,1070.0,5657.0,0.15500507025930754,0.819498768651311,missouri,6932.0,1019.0,5711.0
cedar,4801.0,583.0,4083.0,0.12143303478441991,0.8504478233701313,nebraska,4794.0,579.0,4215.0
centre,76573.0,36988.0,39585.0,0.4830423256239144,0.5169576743760855,pennsylvania,79541.0,38307.0,41234.0
cerro gordo,22644.0,10876.0,11736.0,0.4803038332450097,0.5182829888712241,iowa,21800.0,8926.0,12526.0
chaffee,13406.0,6487.0,6410.0,0.4838878114277189,0.47814411457556316,colorado,13819.0,7747.0,5580.0
chambers,15332.0,6091.0,8989.0,0.3972736759718236,0.5862901121836681,alabama,9898.0,0.0,9695.0
chambers,21222.0,3456.0,17305.0,0.1628498727735369,0.815427386674206,texas,24646.0,4009.0,20637.0
champaign,96185.0,54607.0,39364.0,0.5677288558507043,0.40925300202734316,illinois,84565.0,48347.0,34979.0
champaign,19815.0,4569.0,14766.0,0.23058289174867524,0.7451930355791068,ohio,19997.0,4963.0,15034.0
chariton,4017.0,782.0,3175.0,0.19467264127458303,0.7903908389345282,missouri,4000.0,689.0,3210.0
charles,88777.0,62491.0,26091.0,0.7039097964562894,0.29389368868062676,maryland,90270.0,65017.0,25026.0
charles city,4367.0,2640.0,1725.0,0.6045340050377834,0.39500801465536983,virginia,4259.0,2420.0,1836.0
charles mix,3624.0,,2921.0,,0.8060154525386314,south dakota,3604.0,866.0,2738.0
charleston,218697.0,127619.0,90365.0,0.5835425268750829,0.41319725464912643,south carolina,210247.0,105178.0,100603.0
charlevoix,16761.0,5989.0,10498.0,0.3573175824831454,0.6263349442157389,michigan,17388.0,6879.0,10068.0
charlotte,116990.0,38633.0,73809.0,0.33022480553893496,0.6309000769296521,florida,121107.0,37399.0,83705.0
charlotte,6145.0,2457.0,3669.0,0.3998372660699756,0.5970707892595606,virginia,5940.0,1911.0,4009.0
charlottesville city,24079.0,20941.0,3084.0,0.8696789733792931,0.12807840857178454,virginia,,,
charlton,4345.0,986.0,3359.0,0.22692750287686997,0.7730724971231301,georgia,4468.0,807.0,3661.0
chase,1470.0,388.0,1082.0,0.2639455782312925,0.7360544217687075,kansas,1436.0,339.0,1047.0
chase,1969.0,154.0,1780.0,0.0782122905027933,0.9040121889283901,nebraska,1815.0,158.0,1657.0
chatham,130673.0,73738.0,56935.0,0.5642940775829743,0.4357059224170257,georgia,138759.0,74538.0,64221.0
chatham,47795.0,26579.0,21216.0,0.5561041949994769,0.44389580500052306,north carolina,50646.0,27321.0,22072.0
chattahoochee,1528.0,715.0,813.0,0.46793193717277487,0.5320680628272252,georgia,1658.0,771.0,887.0
chattooga,9545.0,1872.0,7673.0,0.19612362493452068,0.8038763750654793,georgia,10522.0,2524.0,7998.0
chautauqua,1607.0,200.0,1407.0,0.12445550715619166,0.8755444928438083,kansas,1492.0,175.0,1317.0
chautauqua,59768.0,19454.0,31020.0,0.3254919020211484,0.5190068263953955,new york,52866.0,16793.0,36048.0
chaves,21966.0,7054.0,14975.0,0.32113265956478193,0.6817354092688701,new mexico,21302.0,6789.0,14513.0
cheatham,12529.0,8413.0,3998.0,0.6714821613855855,0.3190996887221646,tennessee,20393.0,5591.0,14256.0
cheboygan,15602.0,4671.0,10705.0,0.2993846942699654,0.6861299833354698,michigan,16183.0,5696.0,10066.0
